date,house,debateType,debate_uri,xml_uri
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_culture_heritage_and_the_gaeltacht/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_culture_heritage_and_the_gaeltacht/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_employment_affairs_and_social_protection/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_employment_affairs_and_social_protection/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_employment_affairs_and_social_protection/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_employment_affairs_and_social_protection/2017-11-23/debate/mul@/main.xml
2017-11-23,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-23/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_on_public_petitions/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_on_public_petitions/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_education_and_skills/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_education_and_skills/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_future_of_mental_health_care/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_future_of_mental_health_care/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_business_enterprise_and_innovation/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_business_enterprise_and_innovation/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_justice_and_equality/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_justice_and_equality/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_transport_tourism_and_sport/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_transport_tourism_and_sport/2017-11-22/debate/mul@/main.xml
2017-11-22,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-22/debate/mul@/main.xml
2017-11-22,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-22/debate/mul@/main.xml
2017-11-21,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2017-11-21/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2017-11-21/debate/mul@/main.xml
2017-11-21,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2017-11-21/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2017-11-21/debate/mul@/main.xml
