fullName,firstName,lastName,gender,house,constituency,party,role,uri,membership_start,membership_end
Timothy O'Sullivan,Timothy,O'Sullivan,,9th Dáil,Cork West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Timothy-O'Sullivan.D.1937-07-21,1937-07-21,1938-05-27
Toddy O'Sullivan,Toddy,O'Sullivan,,27th Dáil,Cork South-Central,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Toddy-O'Sullivan.D.1981-06-30,1992-12-14,1997-05-15
Toddy O'Sullivan,Toddy,O'Sullivan,,26th Dáil,Cork South-Central,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Toddy-O'Sullivan.D.1981-06-30,1989-06-29,1992-11-05
Toddy O'Sullivan,Toddy,O'Sullivan,,25th Dáil,Cork South-Central,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Toddy-O'Sullivan.D.1981-06-30,1987-03-10,1989-05-25
Toddy O'Sullivan,Toddy,O'Sullivan,,24th Dáil,Cork North-Central,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Toddy-O'Sullivan.D.1981-06-30,1982-12-14,1987-01-21
Toddy O'Sullivan,Toddy,O'Sullivan,,23rd Dáil,Cork North-Central,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Toddy-O'Sullivan.D.1981-06-30,1982-03-09,1982-11-04
Toddy O'Sullivan,Toddy,O'Sullivan,,22nd Dáil,Cork North-Central,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Toddy-O'Sullivan.D.1981-06-30,1981-06-30,1982-02-27
William O'Sullivan,William,O'Sullivan,,1934 Seanad,1934,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-O'Sullivan.S.1922-06-12,1934-12-06,1936-05-29
William O'Sullivan,William,O'Sullivan,,1931 Seanad,1931,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-O'Sullivan.S.1922-06-12,1931-12-06,1934-12-05
William O'Sullivan,William,O'Sullivan,,1928 Seanad,1928,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-O'Sullivan.S.1922-06-12,1928-12-06,1931-12-05
William O'Sullivan,William,O'Sullivan,,1925 Seanad,1925,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-O'Sullivan.S.1922-06-12,1925-12-06,1928-12-05
William O'Sullivan,William,O'Sullivan,,1922 Seanad,,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-O'Sullivan.S.1922-06-12,1922-12-06,1925-12-05
James O'Toole,James,O'Toole,,16th Dáil,Wicklow,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-O'Toole.D.1957-03-20,1957-03-20,1961-09-15
Joe O'Toole,Joe,O'Toole,,23rd Seanad,National University of Ireland,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Joe-O'Toole.S.1987-04-25,2007-07-23,2011-04-25
Joe O'Toole,Joe,O'Toole,,22nd Seanad,National University of Ireland,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Joe-O'Toole.S.1987-04-25,2002-09-12,2007-07-22
Joe O'Toole,Joe,O'Toole,,21st Seanad,National University of Ireland,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Joe-O'Toole.S.1987-04-25,1997-09-17,2002-06-26
Joe O'Toole,Joe,O'Toole,,20th Seanad,National University of Ireland,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Joe-O'Toole.S.1987-04-25,1993-02-17,1997-07-10
Joe O'Toole,Joe,O'Toole,,19th Seanad,National University of Ireland,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Joe-O'Toole.S.1987-04-25,1989-10-01,1992-12-17
Joe O'Toole,Joe,O'Toole,,18th Seanad,National University of Ireland,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Joe-O'Toole.S.1987-04-25,1987-04-25,1989-07-05
Martin J. O'Toole,Martin J.,O'Toole,,26th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-J-O'Toole.S.1977-10-27,1989-06-29,1992-11-05
Martin J. O'Toole,Martin J.,O'Toole,,18th Seanad,Agricultural Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-J-O'Toole.S.1977-10-27,1987-04-25,1989-07-05
Martin J. O'Toole,Martin J.,O'Toole,,17th Seanad,Agricultural Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-J-O'Toole.S.1977-10-27,1983-02-23,1987-04-03
Martin J. O'Toole,Martin J.,O'Toole,,16th Seanad,Agricultural Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-J-O'Toole.S.1977-10-27,1982-05-13,1982-12-21
Martin J. O'Toole,Martin J.,O'Toole,,15th Seanad,Agricultural Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-J-O'Toole.S.1977-10-27,1981-10-08,1982-04-16
Martin J. O'Toole,Martin J.,O'Toole,,14th Seanad,Agricultural Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-J-O'Toole.S.1977-10-27,1977-10-27,1981-07-16
Patrick O'Toole,Patrick,O'Toole,,17th Seanad,Nominated by the Taoiseach,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-O'Toole.S.1973-06-01,1987-02-20,1987-04-03
Patrick O'Toole,Patrick,O'Toole,,24th Dáil,Mayo East,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-O'Toole.S.1973-06-01,1982-12-14,1987-01-21
Patrick O'Toole,Patrick,O'Toole,,23rd Dáil,Mayo East,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-O'Toole.S.1973-06-01,1982-03-09,1982-11-04
Patrick O'Toole,Patrick,O'Toole,,22nd Dáil,Mayo East,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-O'Toole.S.1973-06-01,1981-06-30,1982-02-27
Patrick O'Toole,Patrick,O'Toole,,21st Dáil,Mayo East,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-O'Toole.S.1973-06-01,1977-07-05,1981-05-21
Patrick O'Toole,Patrick,O'Toole,,13th Seanad,Nominated by the Taoiseach,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-O'Toole.S.1973-06-01,1973-06-01,1977-05-26
William OCallaghan,William,OCallaghan,,9th Seanad,Agricultural Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-OCallaghan.S.1938-04-27,1957-05-22,1961-09-01
William OCallaghan,William,OCallaghan,,8th Seanad,Agricultural Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-OCallaghan.S.1938-04-27,1954-07-22,1957-03-28
William OCallaghan,William,OCallaghan,,7th Seanad,Agricultural Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-OCallaghan.S.1938-04-27,1951-08-14,1954-07-07
William OCallaghan,William,OCallaghan,,6th Seanad,Agricultural Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-OCallaghan.S.1938-04-27,1948-04-21,1951-07-25
William OCallaghan,William,OCallaghan,,5th Seanad,Agricultural Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-OCallaghan.S.1938-04-27,1944-08-18,1948-03-12
William OCallaghan,William,OCallaghan,,3rd Seanad,Agricultural Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-OCallaghan.S.1938-04-27,1938-09-07,1943-07-14
William OCallaghan,William,OCallaghan,,2nd Seanad,Agricultural Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/William-OCallaghan.S.1938-04-27,1938-04-27,1938-07-22
John Thomas OFarrell,John Thomas,OFarrell,,6th Seanad,Labour Panel,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Thomas-OFarrell.S.1922-12-06,1948-04-21,1951-07-25
John Thomas OFarrell,John Thomas,OFarrell,,1934 Seanad,1934,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Thomas-OFarrell.S.1922-12-06,1934-12-06,1936-05-29
John Thomas OFarrell,John Thomas,OFarrell,,1931 Seanad,1931,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Thomas-OFarrell.S.1922-12-06,1931-12-06,1934-12-05
John Thomas OFarrell,John Thomas,OFarrell,,1928 Seanad,1928,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Thomas-OFarrell.S.1922-12-06,1928-12-06,1931-12-05
John Thomas OFarrell,John Thomas,OFarrell,,1925 Seanad,1925,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Thomas-OFarrell.S.1922-12-06,1925-12-06,1928-12-05
John Thomas OFarrell,John Thomas,OFarrell,,1922 Seanad,,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Thomas-OFarrell.S.1922-12-06,1922-12-06,1925-12-05
Michael F OHanlon,Michael F,OHanlon,,1934 Seanad,1934,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-F-OHanlon.S.1925-12-06,1934-12-06,1936-05-29
Michael F OHanlon,Michael F,OHanlon,,1931 Seanad,1931,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-F-OHanlon.S.1925-12-06,1931-12-06,1934-12-05
Michael F OHanlon,Michael F,OHanlon,,1928 Seanad,1928,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-F-OHanlon.S.1925-12-06,1928-12-06,1931-12-05
Michael F OHanlon,Michael F,OHanlon,,1925 Seanad,1925,Farmers Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-F-OHanlon.S.1925-12-06,1925-12-06,1928-12-05
Sean A OLeary,Sean A,OLeary,,17th Seanad,Nominated by the Taoiseach,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Sean-A-OLeary.S.1981-10-08,1983-02-23,1987-04-03
Sean A OLeary,Sean A,OLeary,,15th Seanad,Nominated by the Taoiseach,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Sean-A-OLeary.S.1981-10-08,1981-10-08,1982-04-16
Ann Ormonde,Ann,Ormonde,,23rd Seanad,Cultural and Educational Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Ann-Ormonde.S.1993-02-17,2007-07-23,2011-04-25
Ann Ormonde,Ann,Ormonde,,22nd Seanad,Cultural and Educational Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Ann-Ormonde.S.1993-02-17,2002-09-12,2007-07-22
Ann Ormonde,Ann,Ormonde,,21st Seanad,Cultural and Educational Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Ann-Ormonde.S.1993-02-17,1997-09-17,2002-06-26
Ann Ormonde,Ann,Ormonde,,20th Seanad,Cultural and Educational Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Ann-Ormonde.S.1993-02-17,1993-02-17,1997-07-10
Donal Ormonde,Donal,Ormonde,,19th Seanad,Nominated by the Taoiseach,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Donal-Ormonde.D.1982-12-14,1989-10-01,1992-12-17
Donal Ormonde,Donal,Ormonde,,24th Dáil,Waterford,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Donal-Ormonde.D.1982-12-14,1982-12-14,1987-01-21
John Ormonde,John,Ormonde,,11th Seanad,Labour Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Ormonde.D.1947-10-29,1965-06-23,1969-07-24
John Ormonde,John,Ormonde,,17th Dáil,Waterford,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Ormonde.D.1947-10-29,1961-10-11,1965-03-18
John Ormonde,John,Ormonde,,16th Dáil,Waterford,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Ormonde.D.1947-10-29,1957-03-20,1961-09-15
John Ormonde,John,Ormonde,,15th Dáil,Waterford,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Ormonde.D.1947-10-29,1954-06-02,1957-02-12
John Ormonde,John,Ormonde,,14th Dáil,Waterford,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Ormonde.D.1947-10-29,1951-06-13,1954-04-24
John Ormonde,John,Ormonde,,13th Dáil,Waterford,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Ormonde.D.1947-10-29,1948-02-18,1951-05-07
John Ormonde,John,Ormonde,,12th Dáil,Waterford,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Ormonde.D.1947-10-29,1947-10-29,1948-01-12
Nora Owen,Nora,Owen,,28th Dáil,Dublin North,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Nora-Owen.D.1981-06-30,1997-06-26,2002-04-25
Nora Owen,Nora,Owen,,27th Dáil,Dublin North,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Nora-Owen.D.1981-06-30,1992-12-14,1997-05-15
Nora Owen,Nora,Owen,,26th Dáil,Dublin North,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Nora-Owen.D.1981-06-30,1989-06-29,1992-11-05
Nora Owen,Nora,Owen,,24th Dáil,Dublin North,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Nora-Owen.D.1981-06-30,1982-12-14,1987-01-21
Nora Owen,Nora,Owen,,23rd Dáil,Dublin North,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Nora-Owen.D.1981-06-30,1982-03-09,1982-11-04
Nora Owen,Nora,Owen,,22nd Dáil,Dublin North,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Nora-Owen.D.1981-06-30,1981-06-30,1982-02-27
Evelyn Owens,Evelyn,Owens,,13th Seanad,Labour Panel,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Evelyn-P-Owens.S.1970-02-24,1973-06-01,1977-05-26
Evelyn Owens,Evelyn,Owens,,12th Seanad,Labour Panel,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Evelyn-P-Owens.S.1970-02-24,1969-11-05,1973-03-30
Edward Arthur Henry Pakenham,Edward Arthur Henry,Pakenham,,5th Seanad,Nominated by the Taoiseach,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Edward-Arthur-Henry-Pakenham.S.1946-11-07,1946-11-07,1948-03-12
Patrick W. Palmer,Patrick W.,Palmer,,16th Dáil,Kerry South,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-W-Palmer.D.1948-02-18,1957-03-20,1961-09-15
Patrick W. Palmer,Patrick W.,Palmer,,15th Dáil,Kerry South,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-W-Palmer.D.1948-02-18,1954-06-02,1957-02-12
Patrick W. Palmer,Patrick W.,Palmer,,14th Dáil,Kerry South,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-W-Palmer.D.1948-02-18,1951-06-13,1954-04-24
Patrick W. Palmer,Patrick W.,Palmer,,13th Dáil,Kerry South,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-W-Palmer.D.1948-02-18,1948-02-18,1951-05-07
James Joseph Parkinson,James Joseph,Parkinson,,5th Seanad,Cultural and Educational Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1944-08-18,1948-03-12
James Joseph Parkinson,James Joseph,Parkinson,,4th Seanad,Cultural and Educational Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1943-09-08,1944-07-05
James Joseph Parkinson,James Joseph,Parkinson,,3rd Seanad,Cultural and Educational Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1938-09-07,1943-07-14
James Joseph Parkinson,James Joseph,Parkinson,,2nd Seanad,Cultural and Educational Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1938-04-27,1938-07-22
James Joseph Parkinson,James Joseph,Parkinson,,1934 Seanad,1934,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1934-12-06,1936-05-29
James Joseph Parkinson,James Joseph,Parkinson,,1931 Seanad,1931,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1931-12-06,1934-12-05
James Joseph Parkinson,James Joseph,Parkinson,,1928 Seanad,1928,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1928-12-06,1931-12-05
James Joseph Parkinson,James Joseph,Parkinson,,1925 Seanad,1925,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1925-12-06,1928-12-05
James Joseph Parkinson,James Joseph,Parkinson,,1922 Seanad,,Cumann na nGaedheal,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Joseph-Parkinson.S.1922-06-12,1922-12-06,1925-12-05
Tom Parlon,Tom,Parlon,,29th Dáil,Laois-Offaly,Progressive Democrats,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Tom-Parlon.D.2002-06-06,2002-06-06,2007-04-30
James P. Pattison,James P.,Pattison,,15th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-P-Pattison.D.1933-02-08,1954-06-02,1957-02-12
James P. Pattison,James P.,Pattison,,13th Dáil,Carlow-Kilkenny,National Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-P-Pattison.D.1933-02-08,1948-02-18,1951-05-07
James P. Pattison,James P.,Pattison,,12th Dáil,Kilkenny,National Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-P-Pattison.D.1933-02-08,1944-06-09,1948-01-12
James P. Pattison,James P.,Pattison,,11th Dáil,Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-P-Pattison.D.1933-02-08,1943-07-01,1944-05-10
James P. Pattison,James P.,Pattison,,10th Dáil,Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-P-Pattison.D.1933-02-08,1938-06-30,1943-05-31
James P. Pattison,James P.,Pattison,,9th Dáil,Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-P-Pattison.D.1933-02-08,1937-07-21,1938-05-27
James P. Pattison,James P.,Pattison,,8th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-P-Pattison.D.1933-02-08,1933-02-08,1937-06-14
Séamus Pattison,Séamus,Pattison,,29th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,2002-06-06,2007-04-30
Séamus Pattison,Séamus,Pattison,,28th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1997-06-26,2002-04-25
Séamus Pattison,Séamus,Pattison,,27th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1992-12-14,1997-05-15
Séamus Pattison,Séamus,Pattison,,26th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1989-06-29,1992-11-05
Séamus Pattison,Séamus,Pattison,,25th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1987-03-10,1989-05-25
Séamus Pattison,Séamus,Pattison,,24th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1982-12-14,1987-01-21
Séamus Pattison,Séamus,Pattison,,23rd Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1982-03-09,1982-11-04
Séamus Pattison,Séamus,Pattison,,22nd Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1981-06-30,1982-02-27
Séamus Pattison,Séamus,Pattison,,21st Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1977-07-05,1981-05-21
Séamus Pattison,Séamus,Pattison,,20th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1973-03-14,1977-05-25
Séamus Pattison,Séamus,Pattison,,19th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1969-07-02,1973-02-05
Séamus Pattison,Séamus,Pattison,,18th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1965-04-21,1969-05-22
Séamus Pattison,Séamus,Pattison,,17th Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Séamus-Pattison.D.1961-10-11,1961-10-11,1965-03-18
Margaret Pearse,Margaret,Pearse,,2nd Dáil,Dublin County,Sinn Féin,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Pearse.D.1921-08-16,1921-08-16,1922-06-16
Margaret Mary Pearse,Margaret Mary,Pearse,,11th Seanad,Nominated by the Taoiseach,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Mary-Pearse.D.1933-02-08,1965-06-23,1968-11-07
Margaret Mary Pearse,Margaret Mary,Pearse,,10th Seanad,Nominated by the Taoiseach,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Mary-Pearse.D.1933-02-08,1961-12-14,1965-04-28
Margaret Mary Pearse,Margaret Mary,Pearse,,9th Seanad,Nominated by the Taoiseach,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Mary-Pearse.D.1933-02-08,1957-05-22,1961-09-01
Margaret Mary Pearse,Margaret Mary,Pearse,,8th Seanad,Administrative Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Mary-Pearse.D.1933-02-08,1954-07-22,1957-03-28
Margaret Mary Pearse,Margaret Mary,Pearse,,7th Seanad,Nominated by the Taoiseach,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Mary-Pearse.D.1933-02-08,1951-08-14,1954-07-07
Margaret Mary Pearse,Margaret Mary,Pearse,,6th Seanad,Administrative Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Mary-Pearse.D.1933-02-08,1948-04-21,1951-07-25
Margaret Mary Pearse,Margaret Mary,Pearse,,5th Seanad,Nominated by the Taoiseach,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Margaret-Mary-Pearse.D.1933-02-08,1944-08-18,1948-03-12
