"month","in_government","Topic_ID","Score","Role","Topic_Label","Regime"
2013-07-01,"0","T10",0.00760592324316714,"Opposition","T10: Archives & Records","Other"
2013-07-01,"0","T11",0.12501089083412,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2013-07-01,"0","T12",0.00628382271341881,"Opposition","T12: Family Law & Social Norms","Exploratory"
2013-07-01,"0","T13",0.0505756545262778,"Opposition","T13: Parliamentary Procedure","Managerial"
2013-07-01,"0","T14",0.0136683180749722,"Opposition","T14: Order of Business & Seanad","Managerial"
2013-07-01,"0","T15",0.119628441129651,"Opposition","T15: Abortion & Eighth Amendment","Other"
2013-07-01,"0","T16",0.223772957690085,"Opposition","T16: Informal & Direct Debate","Exploratory"
2013-07-01,"0","T17",0.0309773105978533,"Opposition","T17: Commission Scope & Establishment","Managerial"
2013-07-01,"0","T18",0.0108529360205789,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2013-07-01,"0","T19",0.0928092322993297,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2013-07-01,"0","T20",0.0317753663416445,"Opposition","T20: Formal & Supportive Debate","Managerial"
2013-07-01,"0","T21",0.000370106893103597,"Opposition","T21: Irish Language","Exploratory"
2013-07-01,"0","T22",0.0237232530477682,"Opposition","T22: Church Role","Exploratory"
2013-10-01,"0","T1",0.0320762914925461,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2013-10-01,"0","T2",0.00910932554381301,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2013-10-01,"0","T3",0.0726875932866187,"Opposition","T3: Party Politics","Exploratory"
2013-10-01,"0","T4",0.00121644848045851,"Opposition","T4: Tuam Site & Excavation","Managerial"
2013-10-01,"0","T5",6.37230999526353e-05,"Opposition","T5: Childcare Funding","Managerial"
2013-10-01,"0","T6",0.00914312709173935,"Opposition","T6: Human Rights & Legislation","Exploratory"
2013-10-01,"0","T7",0.00554624372212838,"Opposition","T7: Commission Reports & Delays","Other"
2013-10-01,"0","T8",0.00243535131819524,"Opposition","T8: Redress Administration","Managerial"
2013-10-01,"0","T9",0.295701240532475,"Opposition","T9: Adoption & Identity","Other"
2013-10-01,"0","T10",0.00372132225601376,"Opposition","T10: Archives & Records","Other"
2013-10-01,"0","T11",0.135034136827401,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2013-10-01,"0","T12",0.185578136068261,"Opposition","T12: Family Law & Social Norms","Exploratory"
2013-10-01,"0","T13",0.0141821086015049,"Opposition","T13: Parliamentary Procedure","Managerial"
2013-10-01,"0","T14",0.0106968279645913,"Opposition","T14: Order of Business & Seanad","Managerial"
2013-10-01,"0","T15",0.00496182960953966,"Opposition","T15: Abortion & Eighth Amendment","Other"
2013-10-01,"0","T16",0.12050865226768,"Opposition","T16: Informal & Direct Debate","Exploratory"
2013-10-01,"0","T17",0.00367717967938521,"Opposition","T17: Commission Scope & Establishment","Managerial"
2013-10-01,"0","T18",0.00610957529706474,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2013-10-01,"0","T19",0.0123761905105142,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2013-10-01,"0","T20",0.0527537321952655,"Opposition","T20: Formal & Supportive Debate","Managerial"
2013-10-01,"0","T21",0.00082592050206688,"Opposition","T21: Irish Language","Exploratory"
2013-10-01,"0","T22",0.0215950436527849,"Opposition","T22: Church Role","Exploratory"
2013-11-01,"0","T1",0.0330750075400022,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2013-11-01,"0","T2",0.00709501105636545,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2013-11-01,"0","T3",0.0653806667554395,"Opposition","T3: Party Politics","Exploratory"
2013-11-01,"0","T4",0.00160118003645159,"Opposition","T4: Tuam Site & Excavation","Managerial"
2013-11-01,"0","T5",0.000193193884693675,"Opposition","T5: Childcare Funding","Managerial"
2013-11-01,"0","T6",0.0325813680893402,"Opposition","T6: Human Rights & Legislation","Exploratory"
2013-11-01,"0","T7",0.0260129801683633,"Opposition","T7: Commission Reports & Delays","Other"
2013-11-01,"0","T8",0.00401916551003957,"Opposition","T8: Redress Administration","Managerial"
2013-11-01,"0","T9",0.333332517998893,"Opposition","T9: Adoption & Identity","Other"
2013-11-01,"0","T10",0.0227411360850575,"Opposition","T10: Archives & Records","Other"
2013-11-01,"0","T11",0.0387778228395966,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2013-11-01,"0","T12",0.0138449007678379,"Opposition","T12: Family Law & Social Norms","Exploratory"
2013-11-01,"0","T13",0.0236057817312212,"Opposition","T13: Parliamentary Procedure","Managerial"
2013-11-01,"0","T14",0.00320021926255777,"Opposition","T14: Order of Business & Seanad","Managerial"
2013-11-01,"0","T15",0.00278560308105176,"Opposition","T15: Abortion & Eighth Amendment","Other"
2013-11-01,"0","T16",0.319970044931524,"Opposition","T16: Informal & Direct Debate","Exploratory"
2013-11-01,"0","T17",0.0153127786726349,"Opposition","T17: Commission Scope & Establishment","Managerial"
2013-11-01,"0","T18",0.00616851137307425,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2013-11-01,"0","T19",0.00815606961631763,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2013-11-01,"0","T20",0.0304967724411871,"Opposition","T20: Formal & Supportive Debate","Managerial"
2013-11-01,"0","T21",0.00280888255435587,"Opposition","T21: Irish Language","Exploratory"
2013-11-01,"0","T22",0.0088403856039958,"Opposition","T22: Church Role","Exploratory"
2013-11-01,"1","T1",0.0157464875342371,"Government","T1: Mother and Baby Homes & County Homes","Other"
2013-11-01,"1","T2",0.00107586383117335,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2013-11-01,"1","T3",0.00183751207984457,"Government","T3: Party Politics","Exploratory"
2013-11-01,"1","T4",0.00393138021792745,"Government","T4: Tuam Site & Excavation","Managerial"
2013-11-01,"1","T5",0.0757094700633455,"Government","T5: Childcare Funding","Managerial"
2013-11-01,"1","T6",0.00539227312149434,"Government","T6: Human Rights & Legislation","Exploratory"
2013-11-01,"1","T7",0.00791264846097048,"Government","T7: Commission Reports & Delays","Other"
2013-11-01,"1","T8",0.0035578138432514,"Government","T8: Redress Administration","Managerial"
2013-11-01,"1","T9",0.560226172631273,"Government","T9: Adoption & Identity","Other"
2013-11-01,"1","T10",0.0046229374336549,"Government","T10: Archives & Records","Other"
2013-11-01,"1","T11",0.0791174674788427,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2013-11-01,"1","T12",0.00480897004500652,"Government","T12: Family Law & Social Norms","Exploratory"
2013-11-01,"1","T13",0.00299766441674172,"Government","T13: Parliamentary Procedure","Managerial"
2013-11-01,"1","T14",0.119098508780782,"Government","T14: Order of Business & Seanad","Managerial"
2013-11-01,"1","T15",0.00222985104550104,"Government","T15: Abortion & Eighth Amendment","Other"
2013-11-01,"1","T16",0.0177017890735688,"Government","T16: Informal & Direct Debate","Exploratory"
2013-11-01,"1","T17",0.0612790769972036,"Government","T17: Commission Scope & Establishment","Managerial"
2013-11-01,"1","T18",0.0055849906277226,"Government","T18: Grace Case & Child Protection","Exploratory"
2013-11-01,"1","T19",0.00132771237750421,"Government","T19: Survivor Truth & Shame","Exploratory"
2013-11-01,"1","T20",0.00887858241555075,"Government","T20: Formal & Supportive Debate","Managerial"
2013-11-01,"1","T21",4.78048970769791e-05,"Government","T21: Irish Language","Exploratory"
2013-11-01,"1","T22",0.0169150226273266,"Government","T22: Church Role","Exploratory"
2013-12-01,"0","T1",0.0377696639238514,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2013-12-01,"0","T2",0.049854283604901,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2013-12-01,"0","T3",0.107999386478128,"Opposition","T3: Party Politics","Exploratory"
2013-12-01,"0","T4",0.00185333209089401,"Opposition","T4: Tuam Site & Excavation","Managerial"
2013-12-01,"0","T5",0.000124816295908279,"Opposition","T5: Childcare Funding","Managerial"
2013-12-01,"0","T6",0.0138743676657403,"Opposition","T6: Human Rights & Legislation","Exploratory"
2013-12-01,"0","T7",0.0119157073809493,"Opposition","T7: Commission Reports & Delays","Other"
2013-12-01,"0","T8",0.0134805924894028,"Opposition","T8: Redress Administration","Managerial"
2013-12-01,"0","T9",0.0396007538468345,"Opposition","T9: Adoption & Identity","Other"
2013-12-01,"0","T10",0.00261581750554531,"Opposition","T10: Archives & Records","Other"
2013-12-01,"0","T11",0.39236585446794,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2013-12-01,"0","T12",0.0172983057079652,"Opposition","T12: Family Law & Social Norms","Exploratory"
2013-12-01,"0","T13",0.00949022509423365,"Opposition","T13: Parliamentary Procedure","Managerial"
2013-12-01,"0","T14",0.00384768647308601,"Opposition","T14: Order of Business & Seanad","Managerial"
2013-12-01,"0","T15",0.00200763989497326,"Opposition","T15: Abortion & Eighth Amendment","Other"
2013-12-01,"0","T16",0.0678477645152838,"Opposition","T16: Informal & Direct Debate","Exploratory"
2013-12-01,"0","T17",0.018688788044317,"Opposition","T17: Commission Scope & Establishment","Managerial"
2013-12-01,"0","T18",0.00995317531161711,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2013-12-01,"0","T19",0.141745388801924,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2013-12-01,"0","T20",0.0260190791815319,"Opposition","T20: Formal & Supportive Debate","Managerial"
2013-12-01,"0","T21",0.0140020038663409,"Opposition","T21: Irish Language","Exploratory"
2013-12-01,"0","T22",0.0176453673586322,"Opposition","T22: Church Role","Exploratory"
2013-12-01,"1","T1",0.0427546100279933,"Government","T1: Mother and Baby Homes & County Homes","Other"
2013-12-01,"1","T2",0.0511604504107462,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2013-12-01,"1","T3",0.0120504955704231,"Government","T3: Party Politics","Exploratory"
2013-12-01,"1","T4",0.00367336250385806,"Government","T4: Tuam Site & Excavation","Managerial"
2013-12-01,"1","T5",0.000668137094098841,"Government","T5: Childcare Funding","Managerial"
2013-12-01,"1","T6",0.00569285769293358,"Government","T6: Human Rights & Legislation","Exploratory"
2013-12-01,"1","T7",0.0120034634281417,"Government","T7: Commission Reports & Delays","Other"
2013-12-01,"1","T8",0.0495181119541125,"Government","T8: Redress Administration","Managerial"
2013-12-01,"1","T9",0.146940357964206,"Government","T9: Adoption & Identity","Other"
2013-12-01,"1","T10",0.0454421819998954,"Government","T10: Archives & Records","Other"
2013-12-01,"1","T11",0.39298148824347,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2013-12-01,"1","T12",0.00526690686568414,"Government","T12: Family Law & Social Norms","Exploratory"
2013-12-01,"1","T13",0.00819527526476869,"Government","T13: Parliamentary Procedure","Managerial"
2013-12-01,"1","T14",0.00560178347997857,"Government","T14: Order of Business & Seanad","Managerial"
2013-12-01,"1","T15",0.0223247940811269,"Government","T15: Abortion & Eighth Amendment","Other"
2013-12-01,"1","T16",0.0402665352582075,"Government","T16: Informal & Direct Debate","Exploratory"
2013-12-01,"1","T17",0.0696810963486991,"Government","T17: Commission Scope & Establishment","Managerial"
2013-12-01,"1","T18",0.000987277037167931,"Government","T18: Grace Case & Child Protection","Exploratory"
2013-12-01,"1","T19",0.0217967904997905,"Government","T19: Survivor Truth & Shame","Exploratory"
2013-12-01,"1","T20",0.0156984157408122,"Government","T20: Formal & Supportive Debate","Managerial"
2013-12-01,"1","T21",0.000288013537471646,"Government","T21: Irish Language","Exploratory"
2013-12-01,"1","T22",0.0470075949964148,"Government","T22: Church Role","Exploratory"
2014-02-01,"0","T1",0.0366936503668281,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2014-02-01,"0","T2",0.0162383523555526,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2014-02-01,"0","T3",0.168795627655067,"Opposition","T3: Party Politics","Exploratory"
2014-02-01,"0","T4",0.00157874052473318,"Opposition","T4: Tuam Site & Excavation","Managerial"
2014-02-01,"0","T5",0.00135573364744853,"Opposition","T5: Childcare Funding","Managerial"
2014-02-01,"0","T6",0.194941012359929,"Opposition","T6: Human Rights & Legislation","Exploratory"
2014-02-01,"0","T7",0.00876867838997101,"Opposition","T7: Commission Reports & Delays","Other"
2014-02-01,"0","T8",0.0040109805104658,"Opposition","T8: Redress Administration","Managerial"
2014-02-01,"0","T9",0.150384761752934,"Opposition","T9: Adoption & Identity","Other"
2014-02-01,"0","T10",0.00530863195331287,"Opposition","T10: Archives & Records","Other"
2014-02-01,"0","T11",0.0373597209412209,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2014-02-01,"0","T12",0.0348668795256132,"Opposition","T12: Family Law & Social Norms","Exploratory"
2014-02-01,"0","T13",0.0139927955327543,"Opposition","T13: Parliamentary Procedure","Managerial"
2014-02-01,"0","T14",0.0882298357095731,"Opposition","T14: Order of Business & Seanad","Managerial"
2014-02-01,"0","T15",0.0050718358226909,"Opposition","T15: Abortion & Eighth Amendment","Other"
2014-02-01,"0","T16",0.0583280089433375,"Opposition","T16: Informal & Direct Debate","Exploratory"
2014-02-01,"0","T17",0.0212093389404113,"Opposition","T17: Commission Scope & Establishment","Managerial"
2014-02-01,"0","T18",0.0122593025682739,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2014-02-01,"0","T19",0.0593381029434278,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2014-02-01,"0","T20",0.0756588118414607,"Opposition","T20: Formal & Supportive Debate","Managerial"
2014-02-01,"0","T21",0.000990894686554602,"Opposition","T21: Irish Language","Exploratory"
2014-02-01,"0","T22",0.00461830302844006,"Opposition","T22: Church Role","Exploratory"
2014-02-01,"1","T1",0.0143266427315,"Government","T1: Mother and Baby Homes & County Homes","Other"
2014-02-01,"1","T2",0.0010276915206406,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2014-02-01,"1","T3",0.00265697124536305,"Government","T3: Party Politics","Exploratory"
2014-02-01,"1","T4",0.000679964958828648,"Government","T4: Tuam Site & Excavation","Managerial"
2014-02-01,"1","T5",0.0288254902918095,"Government","T5: Childcare Funding","Managerial"
2014-02-01,"1","T6",0.0237447524776893,"Government","T6: Human Rights & Legislation","Exploratory"
2014-02-01,"1","T7",0.00391332331642814,"Government","T7: Commission Reports & Delays","Other"
2014-02-01,"1","T8",0.0039212503550138,"Government","T8: Redress Administration","Managerial"
2014-02-01,"1","T9",0.723780355998737,"Government","T9: Adoption & Identity","Other"
2014-02-01,"1","T10",0.0410472445207247,"Government","T10: Archives & Records","Other"
2014-02-01,"1","T11",0.00698471711151617,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2014-02-01,"1","T12",0.00754766488144429,"Government","T12: Family Law & Social Norms","Exploratory"
2014-02-01,"1","T13",0.00574873806902847,"Government","T13: Parliamentary Procedure","Managerial"
2014-02-01,"1","T14",0.00165472126338397,"Government","T14: Order of Business & Seanad","Managerial"
2014-02-01,"1","T15",0.00320240401925439,"Government","T15: Abortion & Eighth Amendment","Other"
2014-02-01,"1","T16",0.0410825462075156,"Government","T16: Informal & Direct Debate","Exploratory"
2014-02-01,"1","T17",0.0671855116409683,"Government","T17: Commission Scope & Establishment","Managerial"
2014-02-01,"1","T18",0.0023378155067032,"Government","T18: Grace Case & Child Protection","Exploratory"
2014-02-01,"1","T19",0.00310199667988559,"Government","T19: Survivor Truth & Shame","Exploratory"
2014-02-01,"1","T20",0.0105741019792648,"Government","T20: Formal & Supportive Debate","Managerial"
2014-02-01,"1","T21",5.65602910766603e-05,"Government","T21: Irish Language","Exploratory"
2014-02-01,"1","T22",0.00659953493322467,"Government","T22: Church Role","Exploratory"
2014-04-01,"0","T1",0.0186265655224993,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2014-04-01,"0","T2",0.0841898526981286,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2014-04-01,"0","T3",0.429373874750938,"Opposition","T3: Party Politics","Exploratory"
2014-04-01,"0","T4",0.000649721964797357,"Opposition","T4: Tuam Site & Excavation","Managerial"
